OTU	otu_samp_count	otu_means	otu_means_log	per_occ	occup	Taxon	Confidence	V2.x	V3.x	V4.x	V5.x	V6.x	V7.x	V8.x	V9.x	V10.x	V11.x	V12.x	V2.y	V3.y	V4.y	V5.y	V6.y	V7.y	V8.y	V9.y	V10.y	V11.y	V12.y	Lithobates warszewitschii (Pan.)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM)	Rana pipiens (PA)	Rana pipiens (VT)	Rana sphenocephala (LA)	Rana sphenocephala (TN)
53609d8db4e52b4f03beab3bc44ad5ba	43	12.249343832021	2.50547237082311	26.219512195122	0.112860892388451	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__	0.999998154906575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7.69230769230769	51.219512195122	12.6315789473684	4.08163265306122	3.19148936170213	5
55bf99d979c0a4e034d1b032101ab5cd	29	30.8398950131234	3.4288091444456	17.6829268292683	0.0761154855643045	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__	0.843707568314223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	26.3157894736842	6.12244897959184	0	1.25
68d722d83f554459e2dc5bfaae6f8536	272	26.994750656168	3.29564242696036	165.853658536585	0.713910761154856	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.813144815810436	AmphiBac_6009	99.3	150	1	0	1	150	1	574	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.1111111111111	0	2.4390243902439	97.8947368421053	93.8775510204082	95.7446808510638	51.25
691656f33e727f8857f5c9ee40ed05b1	261	125.425196850394	4.83170953983605	159.146341463415	0.68503937007874	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__fragi	0.991358756107747	AmphiBac_1542	100	150	0	0	1	150	1	1357	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.5555555555556	0	17.0731707317073	88.4210526315789	97.9591836734694	86.1702127659574	45
6a40d31c25c63fc295917d2a6e3c007b	17	18.1889763779528	2.90081571705725	10.3658536585366	0.0446194225721785	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.996758383651406	AmphiBac_5506	100	150	0	0	1	150	1	1371	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.5555555555556	76.9230769230769	0	1.05263157894737	0	0	1.25
6e8986f8088b452f964e7968bb8bca87	251	20.8398950131234	3.03686917911448	153.048780487805	0.658792650918635	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__johnsonii	0.848517372088828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88.8888888888889	76.9230769230769	68.2926829268293	74.7368421052632	81.6326530612245	62.7659574468085	43.75
72bee54ab489dee86a7ebdc680038d05	292	26.0971128608924	3.26182468985337	178.048780487805	0.766404199475066	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__; s__	0.989220697416989	AmphiBac_1843	100	150	0	0	1	150	1	1285	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.4444444444444	92.3076923076923	100	78.9473684210526	83.6734693877551	70.2127659574468	66.25
73c0ea20d7f4219a467be11959c21c7d	110	13.2992125984252	2.58770483034921	67.0731707317073	0.288713910761155	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__	0.78597311737768	AmphiBac_2804	99.3	151	0	1	1	150	1	1407	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.2222222222222	23.0769230769231	24.390243902439	41.0526315789474	61.2244897959184	17.0212765957447	12.5
74b7dc5aa537fcaf4d0046dc7715b9bf	339	159.448818897638	5.07172298607609	206.707317073171	0.889763779527559	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__maltophilia	0.981376336947782	AmphiBac_6736	100	150	0	0	1	150	1	841	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100	100	56.0975609756098	100	93.8775510204082	98.936170212766	75
77b8c4caf928d57631351d5d2c6979dc	165	85.9107611548556	4.45330909652057	100.609756097561	0.433070866141732	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.987799747612076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7.69230769230769	19.5121951219512	78.9473684210526	83.6734693877551	36.1702127659574	7.5
7a80057d202767d5baad076e7666c6ee	236	30.0918635170604	3.4042548201653	143.90243902439	0.619422572178478	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae	0.996403682804095	AmphiBac_4044	99.3	150	1	0	1	150	1	587	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.2222222222222	92.3076923076923	4.8780487804878	87.3684210526316	30.6122448979592	87.2340425531915	50
80332aac061c81b6e1aa50b5fd0798a8	90	11.5144356955381	2.44360152603951	54.8780487804878	0.236220472440945	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.800508201079161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	23.0769230769231	26.8292682926829	20	30.6122448979592	22.3404255319149	26.25
925e56c65cae6ca645de5b98f0dd5028	294	181.787401574803	5.20283788107373	179.268292682927	0.771653543307087	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__veronii	0.990201550082242	AmphiBac_255	100	150	0	0	1	150	1	1356	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.7777777777778	61.5384615384615	70.7317073170732	100	36.734693877551	98.936170212766	55
937c4130e6d29c6979f3837493282689	27	10.6299212598425	2.36367278497388	16.4634146341463	0.0708661417322835	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]	0.984986423755946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	18.9473684210526	18.3673469387755	0	0
9536d1fe6d61d806375763a6d445fed2	263	45.8923884514436	3.82629927437078	160.365853658537	0.690288713910761	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax; s__paradoxus	0.922366564859852	AmphiBac_1478	100	150	0	0	1	150	1	1388	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88.8888888888889	0	46.3414634146341	98.9473684210526	22.4489795918367	97.8723404255319	48.75
9acc238746a1f2aa7745a0b5720c4eac	136	10.9370078740157	2.39215225629575	82.9268292682927	0.356955380577428	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.999999775486394	AmphiBac_1780	100	150	0	0	1	150	1	1292	-1	0	AmphiBac_3149	90.6	149	2	7	1	137	1	1401	-1	0	77.7777777777778	76.9230769230769	53.6585365853659	31.5789473684211	30.6122448979592	39.3617021276596	18.75
9d7069d22302f9ea05fcb71613b5c98b	39	39.9396325459318	3.68736912779341	23.780487804878	0.102362204724409	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__	0.995212693761488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	95.1219512195122	0	0	0	0
a06f5fd3db9f925457a537135871f616	59	18.8687664041995	2.93750798385717	35.9756097560976	0.154855643044619	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__lividum	0.99458523606354	AmphiBac_6768	100	150	0	0	1	150	1	942	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100	15.3846153846154	4.8780487804878	15.7894736842105	30.6122448979592	11.7021276595745	6.25
a1dabd1d0db4a5aacc72a9e57e5c2f0d	265	98.5643044619423	4.59070917234963	161.585365853659	0.695538057742782	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__viridiflava	0.993464397703499	AmphiBac_812	99.3	150	1	0	1	150	1	1377	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7.69230769230769	46.3414634146341	97.8947368421053	75.5102040816327	85.1063829787234	43.75
a3fba4ba06570adff59c1c9e6ae3210d	188	9.91601049868766	2.29415067293475	114.634146341463	0.493438320209974	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__veronii	0.960828169685891	AmphiBac_255	99.3	150	1	0	1	150	1	1356	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	82.1052631578947	6.12244897959184	78.7234042553192	41.25
a9acd1c2af37e45b5b6517ab6e3a00fe	107	13.8083989501312	2.62527702660411	65.2439024390244	0.280839895013123	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__	0.966134566537278	AmphiBac_447	100	150	0	0	1	150	1	1399	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88.8888888888889	69.2307692307692	29.2682926829268	22.1052631578947	46.9387755102041	19.1489361702128	20
b424d84c18a63e72647bad6e193f788b	239	15.5905511811024	2.74666503722999	145.731707317073	0.627296587926509	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__	0.997658349687764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	48.780487804878	90.5263157894737	12.2448979591837	96.8085106382979	45
bb8cd42775d7feb5b54059f90e5ce9eb	91	11.9606299212598	2.48162041613718	55.4878048780488	0.238845144356955	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.787350175612566	AmphiBac_6009	100	150	0	0	1	150	1	574	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.6666666666667	38.4615384615385	51.219512195122	18.9473684210526	34.6938775510204	15.9574468085106	11.25
bbe23451b5df56f7eece31156912ff1b	146	79.251968503937	4.3726322516153	89.0243902439024	0.383202099737533	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__	0.74338094587596	AmphiBac_1576	100	150	0	0	1	150	1	1356	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	90.2439024390244	55.7894736842105	77.5510204081633	7.4468085106383	13.75
bc23d2ee539bf2f52faf789289af7879	30	9.11548556430446	2.20997467761737	18.2926829268293	0.078740157480315	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.702087280914956	AmphiBac_3273	100	150	0	0	1	150	1	1393	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	46.3414634146341	0	2.04081632653061	7.4468085106383	3.75
c18afe570abfe82d2f746ecc6e291bab	158	92.8451443569554	4.53093299086804	96.3414634146341	0.414698162729659	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.99999986297301	AmphiBac_6714	100	150	0	0	1	150	1	919	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88.8888888888889	100	95.1219512195122	12.6315789473684	61.2244897959184	20.2127659574468	46.25
c46ea926fbc76b59f4e67df0d74b0960	53	13.5511811023622	2.60647370975295	32.3170731707317	0.139107611548556	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.999990410722002	AmphiBac_3168	100	150	0	0	1	150	1	1338	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	92.6829268292683	5.26315789473684	2.04081632653061	8.51063829787234	1.25
c79810db83f04b758a71bfd81a885234	261	22.1811023622047	3.09924068141778	159.146341463415	0.68503937007874	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.952688473070502	AmphiBac_6827	100	150	0	0	1	150	1	859	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.1111111111111	0	7.31707317073171	89.4736842105263	85.7142857142857	86.1702127659574	61.25
ca8ee32be46039c4c0916bdaaa21b555	41	9.81364829396325	2.28377409985041	25	0.10761154855643	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Rickettsiella; s__	0.999999998536381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	7.31707317073171	10.5263157894737	32.6530612244898	6.38297872340426	7.5
d17d008e00df2386ceef67459f5d7927	298	60.1706036745407	4.09718392199796	181.707317073171	0.782152230971129	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__; s__	0.887075429516088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.3333333333333	69.2307692307692	51.219512195122	98.9473684210526	83.6734693877551	94.6808510638298	51.25
d284b92d7518959fe5d52aa45b687394	62	72.01312335958	4.27684837129016	37.8048780487805	0.162729658792651	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__veronii	0.886792931688196	AmphiBac_176	100	150	0	0	1	150	1	617	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.2222222222222	0	7.31707317073171	2.10526315789474	40.8163265306122	2.12765957446809	41.25
d56536a97c18adccf18eb08958d93345	11	32.3464566929134	3.47650448458986	6.70731707317073	0.0288713910761155	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.932307470840982	AmphiBac_6815	100	150	0	0	1	150	1	558	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.6666666666667	0	0	1.05263157894737	8.16326530612245	0	0
d611eda4452743a7f71d0aa003d41bc3	164	8.48293963254593	2.13805704451429	100	0.430446194225722	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae	0.999999725902027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7.69230769230769	4.8780487804878	63.1578947368421	14.2857142857143	65.9574468085106	40
da5602d4145c2faa24090f2cc4457d71	264	13.9370078740157	2.63454773910928	160.975609756098	0.692913385826772	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__	0.879157998711986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.7777777777778	61.5384615384615	14.6341463414634	90.5263157894737	73.469387755102	85.1063829787234	51.25
f0ef333362eccf1ec5f4d08790185093	233	7.28346456692913	1.98560665105383	142.073170731707	0.611548556430446	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__psychrolactophilus	0.746695200093484	AmphiBac_1539	100	150	0	0	1	150	1	1374	-1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	88.4210526315789	51.0204081632653	85.1063829787234	55
f2ea4342dd9c619af45987abf3cc2874	169	70.8451443569554	4.26049642965905	103.048780487805	0.443569553805774	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae	0.999999958651369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	4.8780487804878	49.4736842105263	28.5714285714286	72.3404255319149	47.5
